event_id,order_id,restaurant_confirmed_time,food_ready_time,rider_picked_up_time,delivered_time,expected_delivery_time,is_on_time
EVT011786,ORD011786,2025-11-06 17:18:00,2025-11-06 18:00:00,2025-11-06 18:13:00,2025-11-06 18:48:00,2025-11-06 17:58:00,False
EVT011787,ORD011787,2025-12-19 16:09:00,2025-12-19 17:11:00,2025-12-19 17:20:00,2025-12-19 17:35:00,2025-12-19 16:53:00,False
EVT011788,ORD011788,2025-11-05 22:13:00,2025-11-05 22:27:00,2025-11-05 22:52:00,2025-11-05 23:14:00,2025-11-05 22:57:00,False
EVT011789,ORD011789,2025-10-30 20:51:00,2025-10-30 21:23:00,2025-10-30 21:34:00,2025-10-30 21:48:00,2025-10-30 21:34:00,False
EVT011790,ORD011790,2025-11-06 17:32:00,2025-11-06 18:27:00,2025-11-06 18:42:00,2025-11-06 19:16:00,2025-11-06 18:16:00,False
EVT011791,ORD011791,2025-12-08 16:15:00,2025-12-08 16:29:00,2025-12-08 16:43:00,2025-12-08 17:02:00,2025-12-08 16:58:00,False
EVT011792,ORD011792,2025-12-19 18:36:00,2025-12-19 19:18:00,2025-12-19 19:28:00,2025-12-19 19:44:00,2025-12-19 19:19:00,False
EVT011793,ORD011793,2025-10-12 19:27:00,2025-10-12 19:45:00,2025-10-12 19:58:00,2025-10-12 20:34:00,2025-10-12 20:09:00,False
EVT011794,ORD011794,2025-11-25 11:34:00,2025-11-25 12:00:00,2025-11-25 12:17:00,2025-11-25 12:38:00,2025-11-25 12:15:00,False
EVT011795,ORD011795,2025-11-19 18:59:00,2025-11-19 19:41:00,2025-11-19 19:46:00,2025-11-19 20:16:00,2025-11-19 19:39:00,False
EVT011796,ORD011796,2025-12-19 09:51:00,2025-12-19 10:06:00,2025-12-19 10:11:00,2025-12-19 10:45:00,2025-12-19 10:33:00,False
EVT011797,ORD011797,2025-11-27 13:43:00,2025-11-27 14:10:00,2025-11-27 14:22:00,2025-11-27 14:44:00,2025-11-27 14:27:00,False
EVT011798,ORD011798,2025-12-25 21:46:00,2025-12-25 22:20:00,2025-12-25 22:34:00,,2025-12-25 22:29:00,
EVT011799,ORD011799,2025-12-27 12:56:00,2025-12-27 13:45:00,2025-12-27 13:51:00,2025-12-27 14:21:00,2025-12-27 13:36:00,False
EVT011800,ORD011800,2025-11-25 09:23:00,2025-11-25 10:01:00,2025-11-25 10:08:00,2025-11-25 11:04:00,2025-11-25 10:04:00,False
EVT011801,ORD011801,2025-11-26 09:42:00,2025-11-26 10:13:00,2025-11-26 10:32:00,2025-11-26 11:12:00,2025-11-26 10:26:00,False
EVT011802,ORD011802,2025-12-14 13:40:00,2025-12-14 13:49:00,2025-12-14 13:57:00,2025-12-14 14:14:00,2025-12-14 14:21:00,True
EVT011803,ORD011803,2025-10-05 10:11:00,2025-10-05 10:28:00,2025-10-05 10:53:00,2025-10-05 11:12:00,2025-10-05 10:51:00,False
EVT011804,ORD011804,2025-10-26 13:56:00,2025-10-26 14:13:00,2025-10-26 14:29:00,2025-10-26 14:48:00,2025-10-26 14:37:00,False
EVT011805,ORD011805,2025-10-03 18:12:00,2025-10-03 18:47:00,2025-10-03 19:07:00,2025-10-03 19:43:00,2025-10-03 18:54:00,False
EVT011806,ORD011806,2025-10-20 20:08:00,2025-10-20 20:36:00,2025-10-20 20:49:00,2025-10-20 21:07:00,2025-10-20 20:50:00,False
EVT011807,ORD011807,2025-12-28 08:25:00,2025-12-28 08:41:00,2025-12-28 09:01:00,,2025-12-28 09:09:00,
EVT011808,ORD011808,2025-10-09 19:51:00,2025-10-09 20:25:00,2025-10-09 20:38:00,2025-10-09 21:05:00,2025-10-09 20:34:00,False
EVT011809,ORD011809,2025-12-04 08:06:00,2025-12-04 08:21:00,2025-12-04 08:49:00,2025-12-04 09:29:00,2025-12-04 08:50:00,False
EVT011810,ORD011810,2025-10-07 12:49:00,2025-10-07 13:07:00,2025-10-07 13:23:00,2025-10-07 13:36:00,2025-10-07 13:29:00,False
EVT011811,ORD011811,2025-12-24 23:55:00,2025-12-25 00:21:00,2025-12-25 00:34:00,2025-12-25 01:01:00,2025-12-25 00:38:00,False
EVT011812,ORD011812,2025-10-15 07:04:00,2025-10-15 07:28:00,2025-10-15 07:56:00,2025-10-15 08:34:00,2025-10-15 07:44:00,False
EVT011813,ORD011813,2025-12-10 02:21:00,2025-12-10 02:40:00,2025-12-10 02:52:00,2025-12-10 03:16:00,2025-12-10 03:01:00,False
EVT011814,ORD011814,2025-12-16 12:26:00,2025-12-16 13:26:00,2025-12-16 13:45:00,2025-12-16 13:59:00,2025-12-16 13:06:00,False
EVT011815,ORD011815,2025-12-11 22:25:00,2025-12-11 22:40:00,2025-12-11 23:07:00,2025-12-11 23:38:00,2025-12-11 23:07:00,False
EVT011816,ORD011816,2025-11-27 02:29:00,2025-11-27 02:50:00,2025-11-27 03:03:00,2025-11-27 03:43:00,2025-11-27 03:13:00,False
EVT011817,ORD011817,2025-10-31 10:10:00,2025-10-31 10:50:00,2025-10-31 11:04:00,2025-10-31 11:40:00,2025-10-31 10:51:00,False
EVT011818,ORD011818,2025-12-20 17:36:00,2025-12-20 17:56:00,2025-12-20 18:28:00,2025-12-20 18:44:00,2025-12-20 18:19:00,False
EVT011819,ORD011819,2025-10-09 12:00:00,2025-10-09 12:17:00,2025-10-09 12:30:00,2025-10-09 12:42:00,2025-10-09 12:40:00,False
EVT011820,ORD011820,2025-10-15 06:42:00,2025-10-15 06:55:00,2025-10-15 07:10:00,2025-10-15 07:42:00,2025-10-15 07:23:00,False
EVT011821,ORD011821,2025-11-18 05:55:00,2025-11-18 06:27:00,2025-11-18 06:37:00,,2025-11-18 06:36:00,
EVT011822,ORD011822,2025-12-24 16:21:00,2025-12-24 16:38:00,2025-12-24 16:57:00,,2025-12-24 17:04:00,
EVT011823,ORD011823,2025-10-29 16:26:00,2025-10-29 16:44:00,2025-10-29 16:59:00,,2025-10-29 17:10:00,
EVT011824,ORD011824,2025-10-07 18:29:00,2025-10-07 18:50:00,2025-10-07 19:13:00,2025-10-07 19:36:00,2025-10-07 19:13:00,False
EVT011825,ORD011825,2025-10-31 08:30:00,2025-10-31 09:29:00,2025-10-31 09:46:00,2025-10-31 10:24:00,2025-10-31 09:13:00,False
EVT011826,ORD011826,2025-10-05 15:07:00,2025-10-05 15:27:00,2025-10-05 16:06:00,,2025-10-05 15:51:00,
EVT011827,ORD011827,2025-12-07 17:35:00,2025-12-07 18:11:00,2025-12-07 18:28:00,,2025-12-07 18:18:00,
EVT011828,ORD011828,2025-10-11 10:06:00,2025-10-11 10:37:00,2025-10-11 10:53:00,2025-10-11 11:07:00,2025-10-11 10:49:00,False
EVT011829,ORD011829,2025-10-28 16:15:00,2025-10-28 16:38:00,2025-10-28 16:52:00,2025-10-28 17:13:00,2025-10-28 16:57:00,False
EVT011830,ORD011830,2025-12-22 18:07:00,2025-12-22 18:37:00,2025-12-22 18:55:00,2025-12-22 19:24:00,2025-12-22 18:50:00,False
EVT011831,ORD011831,2025-11-15 23:33:00,2025-11-15 23:46:00,2025-11-16 00:19:00,,2025-11-16 00:16:00,
EVT011832,ORD011832,2025-12-15 17:36:00,2025-12-15 18:05:00,2025-12-15 18:11:00,2025-12-15 18:51:00,2025-12-15 18:20:00,False
EVT011833,ORD011833,2025-11-05 20:33:00,2025-11-05 21:40:00,2025-11-05 21:45:00,2025-11-05 22:07:00,2025-11-05 21:17:00,False
EVT011834,ORD011834,2025-10-14 20:46:00,2025-10-14 21:07:00,2025-10-14 21:24:00,2025-10-14 21:56:00,2025-10-14 21:27:00,False
EVT011835,ORD011835,2025-11-25 22:02:00,2025-11-25 22:16:00,2025-11-25 22:23:00,2025-11-25 22:52:00,2025-11-25 22:43:00,False
EVT011836,ORD011836,2025-12-27 18:35:00,2025-12-27 18:55:00,2025-12-27 19:15:00,2025-12-27 19:29:00,2025-12-27 19:17:00,False
EVT011837,ORD011837,2025-11-13 10:20:00,2025-11-13 10:46:00,2025-11-13 11:06:00,2025-11-13 11:36:00,2025-11-13 11:03:00,False
EVT011838,ORD011838,2025-12-13 11:45:00,2025-12-13 12:08:00,2025-12-13 12:19:00,2025-12-13 12:48:00,2025-12-13 12:25:00,False
EVT011839,ORD011839,2025-12-08 19:21:00,2025-12-08 20:03:00,2025-12-08 20:30:00,2025-12-08 20:43:00,2025-12-08 20:02:00,False
EVT011840,ORD011840,2025-11-13 15:15:00,2025-11-13 15:22:00,2025-11-13 15:42:00,2025-11-13 16:09:00,2025-11-13 15:58:00,False
EVT011841,ORD011841,2025-11-10 11:21:00,2025-11-10 12:09:00,2025-11-10 12:25:00,2025-11-10 13:01:00,2025-11-10 12:05:00,False
EVT011842,ORD011842,2025-11-01 18:40:00,2025-11-01 19:00:00,2025-11-01 19:20:00,2025-11-01 19:56:00,2025-11-01 19:23:00,False
EVT011843,ORD011843,2025-10-04 21:35:00,2025-10-04 21:45:00,2025-10-04 21:59:00,2025-10-04 22:30:00,2025-10-04 22:18:00,False
EVT011844,ORD011844,2025-10-18 12:31:00,2025-10-18 12:51:00,2025-10-18 12:58:00,2025-10-18 13:12:00,2025-10-18 13:15:00,True
EVT011845,ORD011845,2025-12-20 17:20:00,2025-12-20 17:38:00,2025-12-20 17:45:00,2025-12-20 18:20:00,2025-12-20 18:01:00,False
EVT011846,ORD011846,2025-11-09 16:11:00,2025-11-09 16:35:00,2025-11-09 16:52:00,2025-11-09 17:04:00,2025-11-09 16:51:00,False
EVT011847,ORD011847,2025-12-06 08:25:00,2025-12-06 09:16:00,2025-12-06 09:27:00,2025-12-06 09:42:00,2025-12-06 09:05:00,False
EVT011848,ORD011848,2025-12-09 07:09:00,2025-12-09 07:28:00,2025-12-09 07:35:00,2025-12-09 08:14:00,2025-12-09 07:51:00,False
EVT011849,ORD011849,2025-12-17 20:01:00,2025-12-17 20:27:00,2025-12-17 20:40:00,2025-12-17 20:54:00,2025-12-17 20:45:00,False
EVT011850,ORD011850,2025-12-16 21:25:00,2025-12-16 21:52:00,2025-12-16 22:05:00,2025-12-16 22:19:00,2025-12-16 22:06:00,False
EVT011851,ORD011851,2025-10-20 21:22:00,2025-10-20 21:44:00,2025-10-20 22:19:00,2025-10-20 22:38:00,2025-10-20 22:06:00,False
EVT011852,ORD011852,2025-10-23 13:25:00,2025-10-23 14:26:00,2025-10-23 14:31:00,2025-10-23 15:13:00,2025-10-23 14:07:00,False
EVT011853,ORD011853,2025-10-09 11:32:00,2025-10-09 12:06:00,2025-10-09 12:21:00,2025-10-09 13:00:00,2025-10-09 12:12:00,False
EVT011854,ORD011854,2025-12-08 21:43:00,2025-12-08 21:58:00,2025-12-08 22:07:00,2025-12-08 22:27:00,2025-12-08 22:24:00,False
EVT011855,ORD011855,2025-12-11 20:49:00,2025-12-11 20:56:00,2025-12-11 21:01:00,2025-12-11 21:27:00,2025-12-11 21:30:00,True
EVT011856,ORD011856,2025-12-26 19:57:00,2025-12-26 20:24:00,2025-12-26 20:43:00,2025-12-26 21:19:00,2025-12-26 20:41:00,False
EVT011857,ORD011857,2025-10-19 12:31:00,2025-10-19 13:24:00,2025-10-19 13:33:00,2025-10-19 14:12:00,2025-10-19 13:14:00,False
EVT011858,ORD011858,2025-10-07 17:48:00,2025-10-07 18:27:00,2025-10-07 18:37:00,,2025-10-07 18:29:00,
EVT011859,ORD011859,2025-10-05 19:14:00,2025-10-05 19:26:00,2025-10-05 19:38:00,2025-10-05 20:15:00,2025-10-05 19:54:00,False
EVT011860,ORD011860,2025-11-11 16:14:00,2025-11-11 16:57:00,2025-11-11 17:16:00,2025-11-11 17:45:00,2025-11-11 16:56:00,False
EVT011861,ORD011861,2025-11-21 17:46:00,2025-11-21 18:04:00,2025-11-21 18:24:00,2025-11-21 18:35:00,2025-11-21 18:29:00,False
EVT011862,ORD011862,2025-10-13 19:19:00,2025-10-13 19:44:00,2025-10-13 20:03:00,2025-10-13 20:32:00,2025-10-13 20:00:00,False
EVT011863,ORD011863,2025-11-07 19:22:00,2025-11-07 19:40:00,2025-11-07 19:45:00,2025-11-07 20:06:00,2025-11-07 20:05:00,False
EVT011864,ORD011864,2025-10-03 11:13:00,2025-10-03 11:37:00,2025-10-03 11:55:00,2025-10-03 12:07:00,2025-10-03 11:57:00,False
EVT011865,ORD011865,2025-10-04 12:49:00,2025-10-04 13:05:00,2025-10-04 13:29:00,2025-10-04 14:09:00,2025-10-04 13:31:00,False
EVT011866,ORD011866,2025-11-15 19:04:00,2025-11-15 19:13:00,2025-11-15 19:32:00,2025-11-15 20:07:00,2025-11-15 19:48:00,False
EVT011867,ORD011867,2025-12-25 11:37:00,2025-12-25 12:42:00,2025-12-25 12:47:00,2025-12-25 13:08:00,2025-12-25 12:21:00,False
EVT011868,ORD011868,2025-11-09 21:30:00,2025-11-09 21:50:00,2025-11-09 22:04:00,2025-11-09 22:48:00,2025-11-09 22:14:00,False
EVT011869,ORD011869,2025-12-17 20:26:00,2025-12-17 20:54:00,2025-12-17 21:03:00,2025-12-17 21:23:00,2025-12-17 21:10:00,False
EVT011870,ORD011870,2025-11-24 21:16:00,2025-11-24 21:31:00,2025-11-24 21:42:00,2025-11-24 21:59:00,2025-11-24 21:58:00,False
EVT011871,ORD011871,2025-12-18 11:39:00,2025-12-18 12:15:00,2025-12-18 12:35:00,2025-12-18 13:15:00,2025-12-18 12:21:00,False
EVT011872,ORD011872,2025-10-19 09:01:00,2025-10-19 09:25:00,2025-10-19 09:34:00,2025-10-19 09:47:00,2025-10-19 09:43:00,False
EVT011873,ORD011873,2025-10-14 08:25:00,2025-10-14 09:19:00,2025-10-14 09:37:00,2025-10-14 10:00:00,2025-10-14 09:09:00,False
EVT011874,ORD011874,2025-10-15 16:39:00,2025-10-15 16:52:00,2025-10-15 16:59:00,2025-10-15 17:35:00,2025-10-15 17:23:00,False
EVT011875,ORD011875,2025-11-11 12:28:00,2025-11-11 12:56:00,2025-11-11 13:10:00,2025-11-11 13:48:00,2025-11-11 13:11:00,False
EVT011876,ORD011876,2025-11-10 11:15:00,2025-11-10 11:30:00,2025-11-10 12:02:00,2025-11-10 12:36:00,2025-11-10 11:58:00,False
EVT011877,ORD011877,2025-12-29 10:04:00,2025-12-29 10:36:00,2025-12-29 10:45:00,2025-12-29 11:03:00,2025-12-29 10:46:00,False
EVT011878,ORD011878,2025-12-27 16:03:00,2025-12-27 16:35:00,2025-12-27 16:42:00,2025-12-27 17:06:00,2025-12-27 16:46:00,False
EVT011879,ORD011879,2025-12-11 16:35:00,2025-12-11 17:05:00,2025-12-11 17:24:00,,2025-12-11 17:17:00,
EVT011880,ORD011880,2025-11-18 13:02:00,2025-11-18 13:55:00,2025-11-18 14:06:00,2025-11-18 14:37:00,2025-11-18 13:46:00,False
EVT011881,ORD011881,2025-10-11 09:34:00,2025-10-11 09:42:00,2025-10-11 09:48:00,2025-10-11 10:27:00,2025-10-11 10:18:00,False
EVT011882,ORD011882,2025-12-29 21:56:00,2025-12-29 22:20:00,2025-12-29 23:00:00,,2025-12-29 22:37:00,
EVT011883,ORD011883,2025-11-24 13:28:00,2025-11-24 14:18:00,2025-11-24 14:49:00,2025-11-24 15:27:00,2025-11-24 14:09:00,False
EVT011884,ORD011884,2025-11-05 08:57:00,2025-11-05 09:36:00,2025-11-05 09:44:00,,2025-11-05 09:39:00,
EVT011885,ORD011885,2025-10-25 05:01:00,2025-10-25 05:44:00,2025-10-25 06:02:00,2025-10-25 06:40:00,2025-10-25 05:43:00,False
EVT011886,ORD011886,2025-11-19 09:48:00,2025-11-19 10:14:00,2025-11-19 10:26:00,2025-11-19 10:54:00,2025-11-19 10:29:00,False
EVT011887,ORD011887,2025-11-12 11:41:00,2025-11-12 12:02:00,2025-11-12 12:09:00,2025-11-12 12:28:00,2025-11-12 12:21:00,False
EVT011888,ORD011888,2025-12-15 17:28:00,2025-12-15 18:10:00,2025-12-15 18:27:00,2025-12-15 19:17:00,2025-12-15 18:11:00,False
EVT011889,ORD011889,2025-12-24 22:29:00,2025-12-24 22:48:00,2025-12-24 23:08:00,2025-12-24 23:37:00,2025-12-24 23:10:00,False
EVT011890,ORD011890,2025-12-14 11:53:00,2025-12-14 12:20:00,2025-12-14 12:55:00,2025-12-14 13:42:00,2025-12-14 12:36:00,False
EVT011891,ORD011891,2025-11-20 19:51:00,2025-11-20 20:07:00,2025-11-20 20:22:00,2025-11-20 20:52:00,2025-11-20 20:31:00,False
EVT011892,ORD011892,2025-10-22 21:23:00,2025-10-22 21:47:00,2025-10-22 22:05:00,2025-10-22 22:23:00,2025-10-22 22:06:00,False
EVT011893,ORD011893,2025-10-29 12:56:00,2025-10-29 13:25:00,2025-10-29 13:36:00,,2025-10-29 13:36:00,
EVT011894,ORD011894,2025-11-25 11:48:00,2025-11-25 12:11:00,2025-11-25 12:27:00,2025-11-25 12:55:00,2025-11-25 12:31:00,False
EVT011895,ORD011895,2025-10-28 14:59:00,2025-10-28 15:38:00,2025-10-28 15:56:00,2025-10-28 16:27:00,2025-10-28 15:42:00,False
EVT011896,ORD011896,2025-12-08 21:10:00,2025-12-08 22:07:00,2025-12-08 22:25:00,2025-12-08 22:54:00,2025-12-08 21:51:00,False
EVT011897,ORD011897,2025-12-24 01:16:00,2025-12-24 02:24:00,2025-12-24 02:44:00,2025-12-24 03:34:00,2025-12-24 01:57:00,False
EVT011898,ORD011898,2025-10-07 14:50:00,2025-10-07 15:05:00,2025-10-07 15:17:00,2025-10-07 15:50:00,2025-10-07 15:32:00,False
EVT011899,ORD011899,2025-11-28 19:53:00,2025-11-28 20:15:00,2025-11-28 20:35:00,2025-11-28 21:11:00,2025-11-28 20:35:00,False
EVT011900,ORD011900,2025-10-07 17:30:00,2025-10-07 18:27:00,2025-10-07 18:42:00,,2025-10-07 18:12:00,
EVT011901,ORD011901,2025-11-30 15:47:00,2025-11-30 16:20:00,2025-11-30 16:45:00,2025-11-30 17:04:00,2025-11-30 16:29:00,False
EVT011902,ORD011902,2025-12-21 16:56:00,2025-12-21 17:10:00,2025-12-21 17:26:00,2025-12-21 17:37:00,2025-12-21 17:40:00,True
EVT011903,ORD011903,2025-10-20 17:31:00,2025-10-20 17:55:00,2025-10-20 18:06:00,2025-10-20 19:05:00,2025-10-20 18:12:00,False
EVT011904,ORD011904,2025-12-01 18:27:00,2025-12-01 18:58:00,2025-12-01 19:12:00,2025-12-01 19:40:00,2025-12-01 19:08:00,False
EVT011905,ORD011905,2025-10-18 12:35:00,2025-10-18 13:07:00,2025-10-18 13:23:00,2025-10-18 13:37:00,2025-10-18 13:19:00,False
EVT011906,ORD011906,2025-11-19 15:56:00,2025-11-19 16:17:00,2025-11-19 16:35:00,2025-11-19 17:10:00,2025-11-19 16:39:00,False
EVT011907,ORD011907,2025-10-04 11:34:00,2025-10-04 11:54:00,2025-10-04 12:02:00,2025-10-04 12:23:00,2025-10-04 12:17:00,False
EVT011908,ORD011908,2025-11-04 23:40:00,2025-11-05 00:27:00,2025-11-05 01:04:00,2025-11-05 01:43:00,2025-11-05 00:21:00,False
EVT011909,ORD011909,2025-12-02 10:13:00,2025-12-02 10:27:00,2025-12-02 10:33:00,2025-12-02 10:52:00,2025-12-02 10:53:00,True
EVT011910,ORD011910,2025-11-30 09:51:00,2025-11-30 09:57:00,2025-11-30 10:11:00,,2025-11-30 10:34:00,
EVT011911,ORD011911,2025-12-08 11:07:00,2025-12-08 11:31:00,2025-12-08 11:51:00,,2025-12-08 11:47:00,
EVT011912,ORD011912,2025-12-27 21:55:00,2025-12-27 22:25:00,2025-12-27 22:37:00,2025-12-27 23:12:00,2025-12-27 22:36:00,False
EVT011913,ORD011913,2025-12-22 18:03:00,2025-12-22 18:41:00,2025-12-22 19:00:00,,2025-12-22 18:46:00,
EVT011914,ORD011914,2025-11-04 15:02:00,2025-11-04 15:39:00,2025-11-04 15:48:00,2025-11-04 16:09:00,2025-11-04 15:42:00,False
EVT011915,ORD011915,2025-10-30 21:25:00,2025-10-30 21:48:00,2025-10-30 22:03:00,2025-10-30 22:29:00,2025-10-30 22:06:00,False
EVT011916,ORD011916,2025-11-30 21:25:00,2025-11-30 21:38:00,2025-11-30 21:55:00,2025-11-30 22:24:00,2025-11-30 22:05:00,False
EVT011917,ORD011917,2025-11-14 13:40:00,2025-11-14 14:24:00,2025-11-14 14:37:00,2025-11-14 14:56:00,2025-11-14 14:21:00,False
EVT011918,ORD011918,2025-10-16 16:27:00,2025-10-16 16:45:00,2025-10-16 16:54:00,2025-10-16 17:15:00,2025-10-16 17:08:00,False
EVT011919,ORD011919,2025-11-15 21:16:00,2025-11-15 21:32:00,2025-11-15 21:46:00,2025-11-15 22:09:00,2025-11-15 21:58:00,False
EVT011920,ORD011920,2025-12-15 12:56:00,2025-12-15 13:26:00,2025-12-15 13:34:00,2025-12-15 14:08:00,2025-12-15 13:38:00,False
EVT011921,ORD011921,2025-10-10 13:36:00,2025-10-10 14:40:00,2025-10-10 14:46:00,2025-10-10 15:10:00,2025-10-10 14:17:00,False
EVT011922,ORD011922,2025-11-05 19:20:00,2025-11-05 19:43:00,2025-11-05 20:01:00,2025-11-05 20:27:00,2025-11-05 20:01:00,False
EVT011923,ORD011923,2025-10-11 19:01:00,2025-10-11 19:25:00,2025-10-11 20:03:00,2025-10-11 20:29:00,2025-10-11 19:42:00,False
EVT011924,ORD011924,2025-11-08 05:58:00,2025-11-08 06:29:00,2025-11-08 06:43:00,2025-11-08 07:22:00,2025-11-08 06:42:00,False
EVT011925,ORD011925,2025-10-30 08:24:00,2025-10-30 08:40:00,2025-10-30 08:46:00,2025-10-30 09:00:00,2025-10-30 09:05:00,True
EVT011926,ORD011926,2025-11-16 20:13:00,2025-11-16 21:04:00,2025-11-16 21:15:00,2025-11-16 21:40:00,2025-11-16 20:57:00,False
EVT011927,ORD011927,2025-12-10 03:45:00,2025-12-10 04:38:00,2025-12-10 04:51:00,2025-12-10 05:01:00,2025-12-10 04:28:00,False
EVT011928,ORD011928,2025-12-23 21:55:00,2025-12-23 22:22:00,2025-12-23 22:34:00,,2025-12-23 22:35:00,
EVT011929,ORD011929,2025-12-30 11:47:00,2025-12-30 12:15:00,2025-12-30 12:22:00,2025-12-30 12:44:00,2025-12-30 12:28:00,False
EVT011930,ORD011930,2025-12-13 17:42:00,2025-12-13 18:21:00,2025-12-13 18:32:00,,2025-12-13 18:24:00,
EVT011931,ORD011931,2025-11-15 16:12:00,2025-11-15 16:29:00,2025-11-15 16:49:00,2025-11-15 17:24:00,2025-11-15 16:55:00,False
EVT011932,ORD011932,2025-12-17 13:04:00,2025-12-17 13:22:00,2025-12-17 13:30:00,2025-12-17 14:06:00,2025-12-17 13:46:00,False
EVT011933,ORD011933,2025-12-30 03:41:00,2025-12-30 04:20:00,2025-12-30 04:57:00,2025-12-30 05:23:00,2025-12-30 04:21:00,False
EVT011934,ORD011934,2025-11-23 10:29:00,2025-11-23 11:03:00,2025-11-23 11:14:00,,2025-11-23 11:12:00,
EVT011935,ORD011935,2025-12-24 17:56:00,2025-12-24 18:13:00,2025-12-24 18:26:00,2025-12-24 18:39:00,2025-12-24 18:38:00,False
EVT011936,ORD011936,2025-10-03 13:04:00,2025-10-03 13:51:00,2025-10-03 14:37:00,2025-10-03 15:17:00,2025-10-03 13:47:00,False
EVT011937,ORD011937,2025-10-05 13:16:00,2025-10-05 13:30:00,2025-10-05 13:37:00,2025-10-05 14:00:00,2025-10-05 13:59:00,False
EVT011938,ORD011938,2025-12-11 07:49:00,2025-12-11 08:29:00,2025-12-11 08:38:00,2025-12-11 09:11:00,2025-12-11 08:30:00,False
EVT011939,ORD011939,2025-10-20 12:26:00,2025-10-20 12:43:00,2025-10-20 12:52:00,2025-10-20 13:26:00,2025-10-20 13:08:00,False
EVT011940,ORD011940,2025-10-12 15:10:00,2025-10-12 15:49:00,2025-10-12 16:09:00,2025-10-12 16:22:00,2025-10-12 15:52:00,False
EVT011941,ORD011941,2025-12-23 07:08:00,2025-12-23 08:01:00,2025-12-23 08:11:00,,2025-12-23 07:50:00,
EVT011942,ORD011942,2025-11-02 06:33:00,2025-11-02 07:01:00,2025-11-02 07:10:00,2025-11-02 07:48:00,2025-11-02 07:16:00,False
EVT011943,ORD011943,2025-10-15 15:41:00,2025-10-15 16:45:00,2025-10-15 16:59:00,2025-10-15 17:39:00,2025-10-15 16:25:00,False
EVT011944,ORD011944,2025-11-19 16:55:00,2025-11-19 17:13:00,2025-11-19 17:26:00,2025-11-19 18:08:00,2025-11-19 17:35:00,False
EVT011945,ORD011945,2025-12-09 11:37:00,2025-12-09 11:52:00,2025-12-09 12:25:00,,2025-12-09 12:19:00,
EVT011946,ORD011946,2025-10-26 12:57:00,2025-10-26 13:41:00,2025-10-26 13:55:00,2025-10-26 14:16:00,2025-10-26 13:40:00,False
EVT011947,ORD011947,2025-10-15 19:13:00,2025-10-15 19:50:00,2025-10-15 20:04:00,2025-10-15 20:20:00,2025-10-15 19:57:00,False
EVT011948,ORD011948,2025-11-09 20:31:00,2025-11-09 21:05:00,2025-11-09 21:16:00,,2025-11-09 21:12:00,
EVT011949,ORD011949,2025-10-13 12:43:00,2025-10-13 13:15:00,2025-10-13 13:29:00,2025-10-13 14:04:00,2025-10-13 13:26:00,False
EVT011950,ORD011950,2025-11-19 12:05:00,2025-11-19 12:24:00,2025-11-19 12:36:00,,2025-11-19 12:48:00,
EVT011951,ORD011951,2025-12-24 21:00:00,2025-12-24 21:39:00,2025-12-24 22:05:00,2025-12-24 22:38:00,2025-12-24 21:42:00,False
EVT011952,ORD011952,2025-10-19 22:31:00,2025-10-19 23:25:00,2025-10-19 23:34:00,2025-10-20 00:13:00,2025-10-19 23:15:00,False
EVT011953,ORD011953,2025-10-02 12:03:00,2025-10-02 12:21:00,2025-10-02 12:28:00,2025-10-02 12:53:00,2025-10-02 12:45:00,False
EVT011954,ORD011954,2025-10-05 19:30:00,2025-10-05 19:44:00,2025-10-05 20:03:00,,2025-10-05 20:14:00,
EVT011955,ORD011955,2025-10-13 14:10:00,2025-10-13 14:43:00,2025-10-13 14:48:00,2025-10-13 15:16:00,2025-10-13 14:52:00,False
EVT011956,ORD011956,2025-10-27 11:40:00,2025-10-27 12:12:00,2025-10-27 12:34:00,2025-10-27 13:10:00,2025-10-27 12:24:00,False
EVT011957,ORD011957,2025-11-02 18:48:00,2025-11-02 19:03:00,2025-11-02 19:41:00,2025-11-02 20:16:00,2025-11-02 19:30:00,False
EVT011958,ORD011958,2025-12-19 14:54:00,2025-12-19 15:47:00,2025-12-19 15:56:00,2025-12-19 16:31:00,2025-12-19 15:37:00,False
EVT011959,ORD011959,2025-11-22 12:02:00,2025-11-22 12:25:00,2025-11-22 12:44:00,2025-11-22 13:23:00,2025-11-22 12:43:00,False
EVT011960,ORD011960,2025-12-30 08:14:00,2025-12-30 08:29:00,2025-12-30 08:47:00,2025-12-30 09:10:00,2025-12-30 08:58:00,False
EVT011961,ORD011961,2025-10-16 20:48:00,2025-10-16 21:15:00,2025-10-16 21:31:00,2025-10-16 21:57:00,2025-10-16 21:28:00,False
EVT011962,ORD011962,2025-10-09 20:31:00,2025-10-09 20:36:00,2025-10-09 20:49:00,2025-10-09 21:21:00,2025-10-09 21:12:00,False
EVT011963,ORD011963,2025-10-31 07:38:00,2025-10-31 08:04:00,2025-10-31 08:11:00,,2025-10-31 08:18:00,
EVT011964,ORD011964,2025-11-24 18:43:00,2025-11-24 18:48:00,2025-11-24 19:08:00,2025-11-24 19:46:00,2025-11-24 19:23:00,False
EVT011965,ORD011965,2025-12-07 09:04:00,2025-12-07 09:36:00,2025-12-07 09:48:00,,2025-12-07 09:48:00,
